"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","003","004","008","024","025","045"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","受取手形(当期末流動資産)【百万円】","売掛金(当期末流動資産)【百万円】","製品又は商品(当期末流動資産)【百万円】","支払手形(当期末流動負債)【百万円】","買掛金(当期末流動負債)【百万円】","売上高(当期末)【百万円】"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20150","","2015年度","","4,668,788","21,737,884","9,795,328","5,629,247","16,459,751","165,408,919"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20160","","2016年度","","3,380,762","24,165,613","8,166,071","5,708,257","18,007,559","170,399,059"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20170","","2017年度","","3,322,664","24,548,117","7,231,940","4,801,341","18,826,810","169,100,763"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20180","","2018年度","","3,409,375","21,171,471","12,137,859","4,223,648","15,971,559","166,872,543"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20190","","2019年度","","3,242,355","21,947,521","7,536,147","3,829,613","15,545,971","170,469,360"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20200","","2020年度","","3,748,098","18,954,151","8,641,983","4,047,314","14,197,497","161,561,143"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20210","","2021年度","","3,813,560","19,876,878","7,237,102","4,277,804","13,595,668","158,567,373"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20220","","2022年度","","3,302,426","21,134,471","8,781,117","4,376,020","14,471,615","181,812,470"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20230","","2023年度","","3,755,197","23,796,008","9,769,613","4,640,121","15,600,120","198,464,049"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20240","","2024年度","","2,717,299","23,485,699","11,066,889","4,031,976","16,531,716","203,275,764"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20150","","2015年度","","11,796,442","61,406,807","25,640,754","14,880,390","41,123,721","509,065,011"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20160","","2016年度","","9,635,300","61,594,641","24,432,485","13,062,695","43,340,651","528,037,507"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20170","","2017年度","","10,415,359","66,427,126","26,005,706","13,817,239","47,069,281","549,290,873"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20180","","2018年度","","10,860,035","58,996,972","28,070,560","14,052,399","40,350,408","513,687,892"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20190","","2019年度","","9,862,507","55,635,085","24,067,553","12,075,521","37,138,627","499,223,662"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20200","","2020年度","","9,102,400","51,081,213","23,485,387","9,851,605","36,366,438","463,999,221"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20210","","2021年度","","9,820,194","58,955,979","23,895,663","10,422,054","39,442,297","495,986,927"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20220","","2022年度","","10,453,724","63,255,432","26,337,519","10,016,803","42,228,245","533,002,148"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20230","","2023年度","","10,198,889","60,466,939","25,046,581","10,739,534","39,785,613","540,398,212"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20240","","2024年度","","8,786,185","66,742,534","27,459,764","11,149,924","45,038,499","555,358,340"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20150","","2015年度","","7,127,654","39,668,923","15,845,426","9,251,143","24,663,970","343,656,092"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20160","","2016年度","","6,254,538","37,429,028","16,266,414","7,354,438","25,333,092","357,638,448"
