"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","012","013","016","217","022","062","146","147","148","149"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","土地(当期末固定資産)【百万円】","建設仮勘定(当期末固定資産)【百万円】","ソフトウェア(当期末固定資産)【百万円】","無形固定資産計(当期末固定資産)【百万円】","資産合計(当期末)【百万円】","減価償却費(当期末)【百万円】","棚卸資産(当期末)【百万円】","固定資産(当期末)【百万円】","有形固定資産(当期末)【百万円】","無形固定資産(当期末)【百万円】"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20200","","2020年度","","75,527,214","5,784,076","1,178,170","4,163,185","500,483,874","9,679,848","37,798,513","236,241,210","156,648,747","4,163,185"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20210","","2021年度","","79,642,053","6,999,410","1,493,174","7,759,966","548,249,918","10,795,506","39,064,504","265,081,297","170,737,797","7,759,966"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20220","","2022年度","","78,516,782","4,709,504","1,585,981","6,589,199","563,707,633","10,824,632","43,435,688","255,925,687","162,613,517","6,589,199"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20230","","2023年度","","80,038,342","4,899,931","2,115,504","9,164,305","572,319,568","11,208,684","42,787,770","275,415,878","166,258,288","9,164,305"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20240","","2024年度","","81,937,272","5,067,511","2,110,071","9,633,351","601,066,679","11,423,658","45,201,010","293,739,657","172,189,883","9,633,351"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20150","","2015年度","","54,755,992","2,497,022","574,281","2,514,077","329,519,655","7,147,672","24,071,678","163,239,723","109,929,360","2,514,077"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20160","","2016年度","","51,947,779","3,342,661","1,011,465","3,358,745","335,701,425","6,674,426","24,952,526","165,617,229","107,331,786","3,358,745"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20170","","2017年度","","56,332,003","2,818,221","1,311,597","2,711,658","371,930,886","7,050,984","29,022,506","186,829,567","111,534,465","2,711,658"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20180","","2018年度","","62,914,984","4,414,724","699,060","2,462,947","373,559,702","6,719,665","25,688,305","195,609,952","122,068,065","2,462,947"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20190","","2019年度","","56,208,306","3,559,703","556,729","2,188,566","359,756,405","6,593,336","25,613,313","189,523,761","111,433,424","2,188,566"
