"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","065","057","066","235"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","役員給与(当期末)【百万円】","役員賞与(当期末)【百万円】","従業員給与(当期末)【百万円】","従業員賞与(当期末)【百万円】"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20230","","2023年度","","1,949,235","196,115","19,062,049","3,115,935"
"104","","全産業（除く金融保険業）","21","","5千万円以上 - 1億円未満","20240","","2024年度","","1,859,507","156,578","19,766,643","3,237,876"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20150","","2015年度","","12,393,364","393,827","56,066,734","7,429,068"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20160","","2016年度","","12,415,765","432,393","57,134,404","7,343,249"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20170","","2017年度","","12,734,494","482,346","57,611,982","8,156,539"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20180","","2018年度","","12,565,242","461,288","58,133,246","8,018,356"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20190","","2019年度","","12,357,732","427,386","53,796,069","7,330,884"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20200","","2020年度","","11,977,047","377,959","52,227,691","6,696,063"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20210","","2021年度","","12,382,707","532,820","57,130,286","7,773,008"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20220","","2022年度","","12,915,865","636,143","60,618,952","8,573,743"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20230","","2023年度","","12,938,041","668,159","60,492,259","8,590,479"
"104","","全産業（除く金融保険業）","19","","1千万円以上 - 1億円未満","20240","","2024年度","","12,577,347","662,920","60,744,579","8,826,171"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20150","","2015年度","","10,728,957","269,359","39,960,443","4,796,938"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20160","","2016年度","","10,832,235","323,406","41,061,528","4,817,806"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20170","","2017年度","","11,100,299","354,731","41,045,846","5,405,928"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20180","","2018年度","","10,904,873","345,769","41,631,030","5,172,511"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20190","","2019年度","","10,605,538","315,602","37,838,848","4,592,933"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20200","","2020年度","","10,292,053","283,981","36,177,710","4,215,436"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20210","","2021年度","","10,614,989","410,209","39,595,517","5,109,325"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20220","","2022年度","","11,152,797","466,641","42,202,305","5,534,064"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20230","","2023年度","","10,988,806","472,044","41,430,210","5,474,544"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20240","","2024年度","","10,717,840","506,342","40,977,936","5,588,295"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20150","","2015年度","","10,353,280","73,693","17,126,006","934,294"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20160","","2016年度","","10,984,176","74,251","18,378,372","1,018,116"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20170","","2017年度","","11,262,190","123,345","18,384,052","1,256,154"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20180","","2018年度","","11,389,459","97,168","17,804,026","1,449,322"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20190","","2019年度","","11,117,559","128,455","17,199,761","1,139,834"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20200","","2020年度","","10,781,990","109,078","16,054,549","922,250"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20210","","2021年度","","10,974,401","182,268","16,443,587","1,164,298"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20220","","2022年度","","11,384,142","278,950","18,883,954","1,266,863"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20230","","2023年度","","12,098,359","292,363","21,093,228","1,631,549"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20240","","2024年度","","13,288,322","345,939","23,003,879","1,799,107"
"104","","全産業（除く金融保険業）","23","","1億円以上","20150","","2015年度","","1,796,857","204,743","55,558,903","13,453,607"
"104","","全産業（除く金融保険業）","23","","1億円以上","20160","","2016年度","","1,825,832","201,083","55,177,768","13,640,697"
"104","","全産業（除く金融保険業）","23","","1億円以上","20170","","2017年度","","1,845,282","234,765","56,172,518","14,352,665"
"104","","全産業（除く金融保険業）","23","","1億円以上","20180","","2018年度","","1,877,911","241,318","57,727,379","14,754,165"
"104","","全産業（除く金融保険業）","23","","1億円以上","20190","","2019年度","","1,891,384","226,342","58,165,026","14,831,257"
"104","","全産業（除く金融保険業）","23","","1億円以上","20200","","2020年度","","1,872,741","219,486","57,004,601","14,210,036"
"104","","全産業（除く金融保険業）","23","","1億円以上","20210","","2021年度","","1,893,348","249,982","59,208,830","15,253,208"
"104","","全産業（除く金融保険業）","23","","1億円以上","20220","","2022年度","","1,991,274","274,273","59,114,184","15,385,103"
"104","","全産業（除く金融保険業）","23","","1億円以上","20230","","2023年度","","1,975,624","288,379","61,219,812","16,357,467"
"104","","全産業（除く金融保険業）","23","","1億円以上","20240","","2024年度","","2,028,745","317,195","63,872,785","17,389,800"
"104","","全産業（除く金融保険業）","22","","1億円未満","20150","","2015年度","","22,746,644","467,520","73,192,740","8,363,362"
"104","","全産業（除く金融保険業）","22","","1億円未満","20160","","2016年度","","23,399,941","506,644","75,512,776","8,361,365"
"104","","全産業（除く金融保険業）","22","","1億円未満","20170","","2017年度","","23,996,684","605,691","75,996,034","9,412,693"
"104","","全産業（除く金融保険業）","22","","1億円未満","20180","","2018年度","","23,954,701","558,456","75,937,272","9,467,678"
"104","","全産業（除く金融保険業）","22","","1億円未満","20190","","2019年度","","23,475,291","555,841","70,995,830","8,470,718"
"104","","全産業（除く金融保険業）","22","","1億円未満","20200","","2020年度","","22,759,037","487,037","68,282,240","7,618,313"
"104","","全産業（除く金融保険業）","22","","1億円未満","20210","","2021年度","","23,357,108","715,088","73,573,873","8,937,306"
"104","","全産業（除く金融保険業）","22","","1億円未満","20220","","2022年度","","24,300,007","915,093","79,502,906","9,840,606"
"104","","全産業（除く金融保険業）","22","","1億円未満","20230","","2023年度","","25,036,400","960,522","81,585,487","10,222,028"
"104","","全産業（除く金融保険業）","22","","1億円未満","20240","","2024年度","","25,865,669","1,008,859","83,748,458","10,625,278"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20150","","2015年度","","3,281,635","129,548","16,564,281","2,253,345"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20160","","2016年度","","3,552,937","140,410","16,984,424","2,329,869"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20170","","2017年度","","3,532,318","159,015","18,042,725","2,860,181"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20180","","2018年度","","3,751,563","171,267","19,427,252","2,839,223"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20190","","2019年度","","3,542,825","172,001","18,042,877","2,502,942"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20200","","2020年度","","3,451,919","154,375","16,934,723","2,290,945"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20210","","2021年度","","3,617,272","176,018","19,167,401","2,719,592"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20220","","2022年度","","3,772,007","234,383","19,996,095","2,949,797"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20230","","2023年度","","3,884,189","214,788","19,453,168","2,928,813"
